법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
4421010200,충청남도,서산시,동문동,,2.0,1989-01-01,,
4421010300,충청남도,서산시,갈산동,,3.0,1989-01-01,,
4421010400,충청남도,서산시,온석동,,4.0,1989-01-01,,
4421010500,충청남도,서산시,잠홍동,,5.0,1989-01-01,,
4421010600,충청남도,서산시,수석동,,6.0,1989-01-01,,
4421010700,충청남도,서산시,석림동,,7.0,1989-01-01,,
4421010800,충청남도,서산시,석남동,,8.0,1989-01-01,,
4421010900,충청남도,서산시,예천동,,9.0,1989-01-01,,
4421011000,충청남도,서산시,죽성동,,10.0,1989-01-01,,
4421011100,충청남도,서산시,양대동,,11.0,1989-01-01,,
4421011200,충청남도,서산시,오남동,,12.0,1998-10-10,,
4421011300,충청남도,서산시,장동,,13.0,1998-10-10,,
4421011400,충청남도,서산시,덕지천동,,14.0,1998-10-10,,
4421025000,충청남도,서산시,대산읍,,15.0,1995-01-01,,
4421031000,충청남도,서산시,인지면,,16.0,1995-01-01,,
4421032000,충청남도,서산시,부석면,,17.0,1995-01-01,,
4421033000,충청남도,서산시,팔봉면,,18.0,1995-01-01,,
4421034000,충청남도,서산시,지곡면,,19.0,1995-01-01,,
4421036000,충청남도,서산시,성연면,,20.0,1995-01-01,,
4421037000,충청남도,서산시,음암면,,21.0,1995-01-01,,
4421038000,충청남도,서산시,운산면,,22.0,1995-01-01,,
4421039000,충청남도,서산시,해미면,,23.0,1995-01-01,,
4421040000,충청남도,서산시,고북면,,24.0,1995-01-01,,
4423010100,충청남도,논산시,화지동,,1.0,1996-03-01,,
4423010200,충청남도,논산시,반월동,,2.0,1996-03-01,,
4423010300,충청남도,논산시,대교동,,3.0,1996-03-01,,
4423010400,충청남도,논산시,부창동,,4.0,1996-03-01,,
4423010500,충청남도,논산시,취암동,,5.0,1996-03-01,,
4423010600,충청남도,논산시,등화동,,6.0,1996-03-01,,
4423010700,충청남도,논산시,지산동,,7.0,1996-03-01,,
4423010800,충청남도,논산시,덕지동,,8.0,1996-03-01,,
4423010900,충청남도,논산시,내동,,9.0,1996-03-01,,
4423011000,충청남도,논산시,강산동,,10.0,1996-03-01,,
4423011100,충청남도,논산시,관촉동,,11.0,1996-03-01,,
4423025000,충청남도,논산시,강경읍,,12.0,1996-03-01,,
4423025300,충청남도,논산시,연무읍,,13.0,1996-03-01,,
4423031000,충청남도,논산시,성동면,,14.0,1996-03-01,,
4423032000,충청남도,논산시,광석면,,15.0,1996-03-01,,
4423033000,충청남도,논산시,노성면,,16.0,1996-03-01,,
4423034000,충청남도,논산시,상월면,,17.0,1996-03-01,,
4423035000,충청남도,논산시,부적면,,18.0,1996-03-01,,
4423036000,충청남도,논산시,연산면,,19.0,1996-03-01,,
4423038000,충청남도,논산시,벌곡면,,21.0,1996-03-01,,
4423039000,충청남도,논산시,양촌면,,22.0,1996-03-01,,
4423040000,충청남도,논산시,가야곡면,,23.0,1996-03-01,,
4423041000,충청남도,논산시,은진면,,24.0,1996-03-01,,
4423042000,충청남도,논산시,채운면,,25.0,1996-03-01,,
4425010100,충청남도,계룡시,금암동,,0.0,2003-09-19,,
4425031000,충청남도,계룡시,두마면,,0.0,2003-09-19,,
4425031500,충청남도,계룡시,엄사면,,1.0,2006-03-20,,
4425033000,충청남도,계룡시,신도안면,,0.0,2009-05-21,,
4427010100,충청남도,당진시,읍내동,,0.0,2012-01-01,,4483025021.0
4427010200,충청남도,당진시,채운동,,0.0,2012-01-01,,4483025022.0
4427010300,충청남도,당진시,우두동,,0.0,2012-01-01,,4483025023.0
4427010400,충청남도,당진시,원당동,,0.0,2012-01-01,,4483025024.0
4427010500,충청남도,당진시,시곡동,,0.0,2012-01-01,,4483025025.0
4427010600,충청남도,당진시,수청동,,0.0,2012-01-01,,4483025026.0
4427010700,충청남도,당진시,대덕동,,0.0,2012-01-01,,4483025027.0
4427010800,충청남도,당진시,행정동,,0.0,2012-01-01,,4483025028.0
4427010900,충청남도,당진시,용연동,,0.0,2012-01-01,,4483025029.0
4427011000,충청남도,당진시,사기소동,,0.0,2012-01-01,,4483025030.0
4427011100,충청남도,당진시,구룡동,,0.0,2012-01-01,,4483025031.0
4427025000,충청남도,당진시,합덕읍,,0.0,2012-01-01,,4483025300.0
4427025300,충청남도,당진시,송악읍,,0.0,2012-01-01,,4483025600.0
4427031000,충청남도,당진시,고대면,,0.0,2012-01-01,,4483031000.0
4427032000,충청남도,당진시,석문면,,0.0,2012-01-01,,4483032000.0
4427033000,충청남도,당진시,대호지면,,0.0,2012-01-01,,4483033000.0
4427034000,충청남도,당진시,정미면,,0.0,2012-01-01,,4483034000.0
4427035000,충청남도,당진시,면천면,,0.0,2012-01-01,,4483035000.0
4427036000,충청남도,당진시,순성면,,0.0,2012-01-01,,4483036000.0
4427037000,충청남도,당진시,우강면,,0.0,2012-01-01,,4483037000.0
4427038000,충청남도,당진시,신평면,,0.0,2012-01-01,,4483038000.0
4427039000,충청남도,당진시,송산면,,0.0,2012-01-01,,4483040000.0
4471025000,충청남도,금산군,금산읍,,1.0,1988-04-23,,
4471031000,충청남도,금산군,금성면,,2.0,1988-04-23,,
4471032000,충청남도,금산군,제원면,,3.0,1988-04-23,,
4471033000,충청남도,금산군,부리면,,4.0,1988-04-23,,
4471034000,충청남도,금산군,군북면,,5.0,1988-04-23,,
4471035000,충청남도,금산군,남일면,,6.0,1988-04-23,,
4471036000,충청남도,금산군,남이면,,7.0,1988-04-23,,
4471037000,충청남도,금산군,진산면,,8.0,1988-04-23,,
4471038000,충청남도,금산군,복수면,,9.0,1988-04-23,,
4471039000,충청남도,금산군,추부면,,10.0,1988-04-23,,
4476025000,충청남도,부여군,부여읍,,1.0,1988-04-23,,
4476031000,충청남도,부여군,규암면,,2.0,1988-04-23,,
4476032000,충청남도,부여군,은산면,,3.0,1988-04-23,,
4476033000,충청남도,부여군,외산면,,4.0,1988-04-23,,
4476034000,충청남도,부여군,내산면,,5.0,1988-04-23,,
4476035000,충청남도,부여군,구룡면,,6.0,1988-04-23,,
4476036000,충청남도,부여군,홍산면,,7.0,1988-04-23,,
4476037000,충청남도,부여군,옥산면,,8.0,1988-04-23,,
4476038000,충청남도,부여군,남면,,9.0,1988-04-23,,
4476039000,충청남도,부여군,충화면,,10.0,1988-04-23,,
4476040000,충청남도,부여군,양화면,,11.0,1988-04-23,,
4476041000,충청남도,부여군,임천면,,12.0,1988-04-23,,
4476042000,충청남도,부여군,장암면,,13.0,1988-04-23,,
4476043000,충청남도,부여군,세도면,,14.0,1988-04-23,,
4476044000,충청남도,부여군,석성면,,15.0,1988-04-23,,
4476045000,충청남도,부여군,초촌면,,16.0,1988-04-23,,
4477025000,충청남도,서천군,장항읍,,1.0,1988-04-23,,
4477025300,충청남도,서천군,서천읍,,2.0,1988-04-23,,
4477031000,충청남도,서천군,마서면,,3.0,1988-04-23,,
4477032000,충청남도,서천군,화양면,,4.0,1988-04-23,,
4477033000,충청남도,서천군,기산면,,5.0,1988-04-23,,
4477034000,충청남도,서천군,한산면,,6.0,1988-04-23,,
4477035000,충청남도,서천군,마산면,,7.0,1988-04-23,,
4477036000,충청남도,서천군,시초면,,8.0,1988-04-23,,
4477037000,충청남도,서천군,문산면,,9.0,1988-04-23,,
4477038000,충청남도,서천군,판교면,,10.0,1988-04-23,,
4477039000,충청남도,서천군,종천면,,11.0,1988-04-23,,
4477040000,충청남도,서천군,비인면,,12.0,1988-04-23,,
4477041000,충청남도,서천군,서면,,13.0,1988-04-23,,
4479025000,충청남도,청양군,청양읍,,1.0,1988-04-23,,
4479031000,충청남도,청양군,운곡면,,2.0,1988-04-23,,
4479032000,충청남도,청양군,대치면,,3.0,1988-04-23,,
4479033000,충청남도,청양군,정산면,,4.0,1988-04-23,,
4479034000,충청남도,청양군,목면,,5.0,1988-04-23,,
4479035000,충청남도,청양군,청남면,,6.0,1988-04-23,,
4479036000,충청남도,청양군,장평면,,7.0,1988-04-23,,
4479037000,충청남도,청양군,남양면,,8.0,1988-04-23,,
4479038000,충청남도,청양군,화성면,,9.0,1988-04-23,,
4479039000,충청남도,청양군,비봉면,,10.0,1988-04-23,,
4480025000,충청남도,홍성군,홍성읍,,1.0,1988-04-23,,
4480025300,충청남도,홍성군,광천읍,,2.0,1988-04-23,,
4480025600,충청남도,홍성군,홍북읍,,3.0,2017-08-01,,4480031000.0
4480032000,충청남도,홍성군,금마면,,4.0,1988-04-23,,
4480033000,충청남도,홍성군,홍동면,,5.0,1988-04-23,,
4480034000,충청남도,홍성군,장곡면,,6.0,1988-04-23,,
4480035000,충청남도,홍성군,은하면,,7.0,1988-04-23,,
4480036000,충청남도,홍성군,결성면,,8.0,1988-04-23,,
4480037000,충청남도,홍성군,서부면,,9.0,1988-04-23,,
4480038000,충청남도,홍성군,갈산면,,10.0,1988-04-23,,
4480039000,충청남도,홍성군,구항면,,11.0,1988-04-23,,
4481025000,충청남도,예산군,예산읍,,1.0,,,
4481025300,충청남도,예산군,삽교읍,,2.0,,,
4481031000,충청남도,예산군,대술면,,3.0,,,
4481032000,충청남도,예산군,신양면,,4.0,,,
4481033000,충청남도,예산군,광시면,,5.0,,,
4481034000,충청남도,예산군,대흥면,,6.0,,,
4481035000,충청남도,예산군,응봉면,,7.0,,,
4481036000,충청남도,예산군,덕산면,,8.0,,,
4481037000,충청남도,예산군,봉산면,,9.0,,,
4481038000,충청남도,예산군,고덕면,,10.0,,,
4481039000,충청남도,예산군,신암면,,11.0,,,
4481040000,충청남도,예산군,오가면,,12.0,,,
4482525000,충청남도,태안군,태안읍,,1.0,1989-01-01,,
4482525300,충청남도,태안군,안면읍,,2.0,1989-01-01,,
4482531000,충청남도,태안군,고남면,,3.0,1989-01-01,,
4482532000,충청남도,태안군,남면,,4.0,1989-01-01,,
4482533000,충청남도,태안군,근흥면,,5.0,1989-01-01,,
4482534000,충청남도,태안군,소원면,,6.0,1989-01-01,,
4482535000,충청남도,태안군,원북면,,7.0,1989-01-01,,
4482536000,충청남도,태안군,이원면,,8.0,1989-01-01,,
4611010100,전라남도,목포시,용당동,,1.0,1988-04-23,,
4611010200,전라남도,목포시,산정동,,2.0,1988-04-23,,
4611010300,전라남도,목포시,연산동,,3.0,1988-04-23,,
4611010400,전라남도,목포시,대성동,,4.0,1997-01-01,,
4611010500,전라남도,목포시,양동,,5.0,1997-01-01,,
4611010600,전라남도,목포시,북교동,,6.0,1988-04-23,,
4611010700,전라남도,목포시,남교동,,7.0,1997-07-21,,
4611010800,전라남도,목포시,호남동,,8.0,1997-01-01,,
4611010900,전라남도,목포시,대안동,,9.0,1997-01-01,,
4611011000,전라남도,목포시,창평동,,10.0,1997-01-01,,
4611011100,전라남도,목포시,명륜동,,11.0,1997-01-01,,
4611011200,전라남도,목포시,죽동,,12.0,1997-01-01,,
4611011300,전라남도,목포시,무안동,,13.0,1988-04-23,,
4611011400,전라남도,목포시,측후동,,14.0,1988-04-23,,
4611011500,전라남도,목포시,상락동1가,,15.0,1988-04-23,,
4611011600,전라남도,목포시,상락동2가,,16.0,1988-04-23,,
4611011700,전라남도,목포시,복만동,,17.0,1997-01-01,,
4611011800,전라남도,목포시,동명동,,18.0,1988-04-23,,
4611011900,전라남도,목포시,광동1가,,19.0,1988-04-23,,
4611012000,전라남도,목포시,광동2가,,20.0,1988-04-23,,
4611012100,전라남도,목포시,광동3가,,21.0,1990-07-01,,
4611012200,전라남도,목포시,영해동1가,,22.0,1997-01-01,,
4611012300,전라남도,목포시,영해동2가,,23.0,1997-01-01,,
4611012400,전라남도,목포시,행복동1가,,24.0,1997-01-01,,
4611012500,전라남도,목포시,행복동2가,,25.0,1997-01-01,,
4611012600,전라남도,목포시,축복동1가,,26.0,1997-01-01,,
4611012700,전라남도,목포시,축복동2가,,27.0,1997-01-01,,
4611012800,전라남도,목포시,축복동3가,,28.0,1997-01-01,,
4611012900,전라남도,목포시,보광동1가,,29.0,1997-01-01,,
4611013000,전라남도,목포시,보광동2가,,30.0,1997-01-01,,
4611013100,전라남도,목포시,보광동3가,,31.0,1997-01-01,,
4611013200,전라남도,목포시,유달동,,32.0,1988-04-23,,
4611013300,전라남도,목포시,대의동1가,,33.0,1990-05-01,,
4611013400,전라남도,목포시,대의동2가,,34.0,1990-05-01,,
4611013500,전라남도,목포시,대의동3가,,35.0,1990-07-01,,
4611013600,전라남도,목포시,중앙동1가,,36.0,1988-04-23,,
4611013700,전라남도,목포시,중앙동2가,,37.0,1988-04-23,,
4611013800,전라남도,목포시,중앙동3가,,38.0,1988-04-23,,
4611013900,전라남도,목포시,만호동,,39.0,1988-04-23,,
4611014000,전라남도,목포시,수강동1가,,40.0,1990-05-01,,
4611014100,전라남도,목포시,수강동2가,,41.0,1990-05-01,,
4611014200,전라남도,목포시,해안동1가,,42.0,1990-05-01,,
4611014300,전라남도,목포시,해안동2가,,43.0,1990-05-01,,
4611014400,전라남도,목포시,해안동3가,,44.0,1990-05-01,,
4611014500,전라남도,목포시,해안동4가,,45.0,1990-05-01,,
4611014600,전라남도,목포시,항동,,46.0,1988-04-23,,
4611014700,전라남도,목포시,중동1가,,47.0,1990-05-01,,
4611014800,전라남도,목포시,중동2가,,48.0,1990-05-01,,
4611014900,전라남도,목포시,유동,,49.0,1988-04-23,,
4611015000,전라남도,목포시,금동1가,,50.0,1990-05-01,,
4611015100,전라남도,목포시,금동2가,,51.0,1990-05-01,,
4611015200,전라남도,목포시,경동1가,,52.0,1990-05-01,,
4611015300,전라남도,목포시,경동2가,,53.0,1990-05-01,,
4611015400,전라남도,목포시,서산동,,54.0,1997-01-01,,
4611015500,전라남도,목포시,금화동,,55.0,1997-01-01,,
4611015600,전라남도,목포시,온금동,,56.0,1997-01-01,,
4611015700,전라남도,목포시,죽교동,,57.0,1997-01-01,,
4611015800,전라남도,목포시,상동,,58.0,1994-07-15,,
4611015900,전라남도,목포시,용해동,,59.0,1997-01-01,,
4611016000,전라남도,목포시,석현동,,60.0,1994-07-15,,
4611016100,전라남도,목포시,달동,,61.0,1988-04-23,,
4611016200,전라남도,목포시,율도동,,62.0,1988-04-23,,
4611016300,전라남도,목포시,대양동,,63.0,1988-04-23,,
4611016400,전라남도,목포시,옥암동,,64.0,1997-01-01,,
4613010100,전라남도,여수시,종화동,,1.0,1997-07-25,,
4613010200,전라남도,여수시,수정동,,2.0,1998-02-01,,
4613010300,전라남도,여수시,공화동,,3.0,1998-02-01,,
4613010400,전라남도,여수시,관문동,,4.0,1997-07-25,,
4613010500,전라남도,여수시,고소동,,5.0,1997-07-25,,
4613010600,전라남도,여수시,동산동,,6.0,1998-02-01,,
4613010700,전라남도,여수시,중앙동,,7.0,1988-04-23,,
4613010800,전라남도,여수시,교동,,8.0,1998-02-01,,
4613010900,전라남도,여수시,군자동,,9.0,1998-02-01,,
4613011000,전라남도,여수시,충무동,,10.0,1988-04-23,,
4613011100,전라남도,여수시,연등동,,11.0,1998-02-01,,
4613011200,전라남도,여수시,광무동,,12.0,1997-07-25,,
4613011300,전라남도,여수시,서교동,,13.0,1997-07-25,,
4613011400,전라남도,여수시,봉강동,,14.0,1997-07-25,,
4613011500,전라남도,여수시,봉산동,,15.0,1998-02-01,,
4613011600,전라남도,여수시,남산동,,16.0,1998-02-01,,
4613011700,전라남도,여수시,국동,,17.0,1988-04-23,,
4613011800,전라남도,여수시,신월동,,18.0,1998-02-01,,
4613011900,전라남도,여수시,여서동,,19.0,1988-04-23,,
4613012000,전라남도,여수시,문수동,,20.0,1988-04-23,,
4613012100,전라남도,여수시,오림동,,21.0,1997-07-25,,
4613012200,전라남도,여수시,미평동,,22.0,1988-04-23,,
4613012300,전라남도,여수시,둔덕동,,23.0,1988-04-23,,
4613012400,전라남도,여수시,오천동,,24.0,1998-02-01,,
4613012500,전라남도,여수시,만흥동,,25.0,1998-02-01,,
4613012600,전라남도,여수시,덕충동,,26.0,1998-02-01,,
4613012700,전라남도,여수시,경호동,,27.0,1998-02-01,,
4613012800,전라남도,여수시,학동,,28.0,1998-04-01,,
4613012900,전라남도,여수시,학용동,,29.0,1998-04-01,,
4613013000,전라남도,여수시,안산동,,30.0,1998-04-01,,
4613013100,전라남도,여수시,소호동,,31.0,1998-04-01,,
4613013200,전라남도,여수시,시전동,,32.0,1998-04-01,,
4613013300,전라남도,여수시,신기동,,33.0,1998-04-01,,
4613013400,전라남도,여수시,웅천동,,34.0,1998-04-01,,
4613013500,전라남도,여수시,선원동,,35.0,1998-04-01,,
4613013600,전라남도,여수시,여천동,,36.0,1998-04-01,,
4613013700,전라남도,여수시,화장동,,37.0,1998-04-01,,
4613013800,전라남도,여수시,주삼동,,38.0,1998-04-01,,
4613013900,전라남도,여수시,봉계동,,39.0,1998-04-01,,
4613014000,전라남도,여수시,해산동,,40.0,1998-04-01,,
4613014100,전라남도,여수시,화치동,,41.0,1998-04-01,,
4613014200,전라남도,여수시,월하동,,42.0,1998-04-01,,
4613014300,전라남도,여수시,평여동,,43.0,1998-04-01,,
4613014400,전라남도,여수시,중흥동,,44.0,1998-04-01,,
4613014500,전라남도,여수시,적량동,,45.0,1998-04-01,,
4613014600,전라남도,여수시,월내동,,46.0,1998-04-01,,
4613014700,전라남도,여수시,묘도동,,47.0,1998-04-01,,
4613014800,전라남도,여수시,낙포동,,48.0,1998-04-01,,
4613014900,전라남도,여수시,신덕동,,49.0,1998-04-01,,
4613015000,전라남도,여수시,상암동,,50.0,1998-04-01,,
4613015100,전라남도,여수시,호명동,,51.0,1998-04-01,,
4613025000,전라남도,여수시,돌산읍,,52.0,1998-04-01,,
4613031000,전라남도,여수시,소라면,,53.0,1998-04-01,,
4613032000,전라남도,여수시,율촌면,,54.0,1998-04-01,,
4613033000,전라남도,여수시,화양면,,55.0,1998-04-01,,
4613034000,전라남도,여수시,남면,,56.0,1998-04-01,,
4613035000,전라남도,여수시,화정면,,57.0,1998-04-01,,
4613036000,전라남도,여수시,삼산면,,58.0,1998-04-01,,
4615010100,전라남도,순천시,삼거동,,1.0,1998-10-11,,
4615010200,전라남도,순천시,와룡동,,2.0,1998-10-11,,
4615010300,전라남도,순천시,영동,,3.0,1998-10-11,,
4615010400,전라남도,순천시,옥천동,,4.0,1998-10-11,,
4615010500,전라남도,순천시,행동,,5.0,1998-10-11,,
4615010600,전라남도,순천시,금곡동,,6.0,1998-10-11,,
